id	region	municipality	settlement	type	population	children	latitude_dms	longitude_dms	latitude_dd	longitude_dd	oktmo	dadata	rosstat	ACME_Index_2000	ALPHA_Index100_2000	BRAVO_VALUE_2000	ACME_Index_2001	ALPHA_Index100_2001	BRAVO_VALUE_2001	ACME_Index_2002	ALPHA_Index100_2002	BRAVO_VALUE_2002	ACME_Index_2003	ALPHA_Index100_2003	BRAVO_VALUE_2003	ACME_Index_2004	ALPHA_Index100_2004	BRAVO_VALUE_2004	ACME_Index_2005	ALPHA_Index100_2005	BRAVO_VALUE_2005	ACME_Index_2006	ALPHA_Index100_2006	BRAVO_VALUE_2006	ACME_Index_2007	ALPHA_Index100_2007	BRAVO_VALUE_2007	ACME_Index_2008	ALPHA_Index100_2008	BRAVO_VALUE_2008	ACME_Index_2009	ALPHA_Index100_2009	BRAVO_VALUE_2009	ACME_Index_2010	ALPHA_Index100_2010	BRAVO_VALUE_2010	ACME_Index_2011	ALPHA_Index100_2011	BRAVO_VALUE_2011	ACME_Index_2012	ALPHA_Index100_2012	BRAVO_VALUE_2012	ACME_Index_2013	ALPHA_Index100_2013	BRAVO_VALUE_2013	ACME_Index_2014	ALPHA_Index100_2014	BRAVO_VALUE_2014	ACME_Index_2015	ALPHA_Index100_2015	BRAVO_VALUE_2015	ACME_Index_2016	ALPHA_Index100_2016	BRAVO_VALUE_2016	ACME_Index_2017	ALPHA_Index100_2017	BRAVO_VALUE_2017	ACME_Index_2018	ALPHA_Index100_2018	BRAVO_VALUE_2018	ACME_Index_2019	ALPHA_Index100_2019	BRAVO_VALUE_2019	ACME_Index_2020	ALPHA_Index100_2020	BRAVO_VALUE_2020	ACME_Index_2021	ALPHA_Index100_2021	BRAVO_VALUE_2021	ECHO_Type_2000	ECHO_Type_2001	ECHO_Type_2002	ECHO_Type_2003	ECHO_Type_2004	ECHO_Type_2005	ECHO_Type_2006	ECHO_Type_2007	ECHO_Type_2008	ECHO_Type_2009	ECHO_Type_2010	ECHO_Type_2011	ECHO_Type_2012	ECHO_Type_2013	ECHO_Type_2014	ECHO_Type_2015	ECHO_Type_2016	ECHO_Type_2017	ECHO_Type_2018	ECHO_Type_2019	ECHO_Type_2020	ECHO_Type_2021
101274	Свердловская область	Новолялинский городской округ	Новая Ляля	г	12234	2753	59.03.14	060.35.40	59.05388889	60.59444444	65716000001	0	1	-2.36513456	14.72346912	1659.854591	1.862762808	15.19521437	1654.615943	NA	12.20451311	1657.875487	1.748031601	12.22860651	1655.00019	-0.104067291	8.882329638	1654.869662	1.244978224	13.59761835	1655.017437	-1.995057815	12.62667742	1655.93407	-1.738568525	13.46193638	1657.870109	-0.710580468	14.01468097	1655.484494	0.41699468	16.16203141	1651.2227	-0.546993139	14.81940256	1651.732349	-3.464972752	11.60912743	1657.186755	0.143757779	10.24849789	1652.690762	-1.440734414	12.73041109	1653.407884	1.668670307	14.61041749	1651.040158	0.95859786	15.1694265	1657.568349	1.134173709	14.91672979	1654.312163	1.065715762	11.5505217	1654.182115	-0.425662788	14.68124035	1651.807493	-4.565486581	15.21356933	1656.290933	-3.211947065	14.92280481	1655.634458	-0.661966605	15.30446536	1656.617867	5	5	4	5	5	5	5	5	5	5	4	4	5	5	4	3	4	4	5	5	4	3
116902	Ставропольский край	Новоалександровский район	Новоалександровск	г	26894	5780	45.29.36	041.12.55	45.49333333	41.21527778	7726000001	0	1	-0.150840977	72.49994939	8845.306118	1.591326562	72.07772717	8842.45693	-1.235285193	70.72245695	8842.458282	0.372538066	71.51597415	8846.171905	-1.436614255	67.67982105	8843.105588	-0.039735787	71.60258084	8842.73491	-1.33878093	71.80588739	8841.879657	1.628975205	71.96496476	8843.816119	-0.774305552	73.50063793	8844.048594	-0.610986691	73.22135311	8840.778076	0.007888442	72.19088125	8840.150816	-1.446950683	70.25049875	8843.448516	-1.079306681	70.2322055	8842.97708	-0.868426498	69.68540598	8842.693838	-0.08892758	72.81128579	8841.400806	-0.502421117	72.75029188	8843.469573	0.590169423	71.91358365	8843.902145	0.110395202	72.09124762	8843.835754	0.502783663	70.80935354	8840.138891	-0.382098013	72.5866447	8845.620152	-1.583363975	71.79674085	8843.286334	0.432646838	70.86840539	8845.33597	2	2	3	3	2	3	2	3	4	4	4	5	5	4	4	3	2	1	2	3	4	5
25619	Алтайский край	Новоалтайск	Новоалтайск	г	73769	16697	53.24.43	083.55.52	53.41194444	83.93111111	1713000001	0	1	-0.156627292	78.70557439	3075.268923	2.897951162	78.77518061	3072.936564	0.673588959	77.48441726	3071.766342	1.652204071	77.79569881	3075.459808	-0.968596277	76.42608188	3071.904107	1.477150052	78.23066271	3073.284955	-0.033856946	79.92250442	3072.941888	1.456663681	78.1928537	3074.418718	0.578611475	80.62056412	3073.147085	0.886198278	79.84947823	3071.614978	0.827074884	78.01624318	3070.426993	-0.105851547	77.44439023	3073.034972	-1.745309487	76.05286647	3073.55387	0.485568122	79.01277966	NA	1.501924382	79.34222247	3071.245369	-0.73106977	79.98884035	3074.205245	0.679237027	77.8775291	3074.710049	0.464703674	79.21264197	3074.569222	0.964002188	78.21003873	3071.47364	0.448140942	78.44854826	3075.848446	-0.017261243	78.32634965	3073.219276	1.919366621	79.22119341	3074.089531	4	5	4	4	3	4	4	3	3	2	2	3	3	4	4	5	5	4	3	2	2	3
20178	Волгоградская область	Новоаннинский район	Новоаннинский	г	16294	3103	50.31.47	042.40.00	50.52972222	42.66666667	18638101001	0	1	0.350478087	8.837705938	6302.178417	2.826743117	9.139577522	6297.180309	-0.349134805	6.641208267	6300.221238	2.468615708	5.732261433	6298.801691	2.143052788	2.813135292	6297.408259	2.363523597	7.51704147	6298.747465	-0.410520594	6.949801002	6297.896731	0.457305594	7.833444448	6300.970068	1.575459836	8.070444508	6298.838824	1.881696278	9.382905466	6294.294728	1.124659578	8.870928831	6294.245228	-1.496507509	5.696801118	6299.556262	1.49391452	4.503651569	6297.331545	0.599491545	5.867388234	6297.030063	3.500547809	8.333225433	6295.310598	1.990746118	9.093339464	6299.520343	3.124231113	10.15019587	6296.251776	2.809139603	5.952226811	6297.454629	0.294231767	8.86147919	6294.540002	-1.664305324	10.28214442	6300.782216	-1.950001165	8.50549834	6298.681197	1.676886961	7.979573452	6299.125635	4	5	4	4	4	5	5	5	5	5	4	5	5	5	5	5	5	4	4	5	5	4
105451	Воронежская область	город Нововоронеж	Нововоронеж	г	31568	5621	51.18.33	039.12.59	51.30916667	39.21638889	20727000001	0	1	1.698766271	43.28634625	667.7669437	1.786442875	53.18003757	661.2438861	-4.176621037	50.16530389	666.1023756	-3.001979455	49.3455614	661.9432274	1.319351627	44.21409165	662.9661245	1.468501525	46.61102585	663.5151137	-2.381002838	52.25700955	662.9727477	-0.313951618	45.74462473	667.1782626	-0.719950521	47.52400526	664.7132905	-1.758699137	47.35729438	653.5451594	-1.795969789	45.87599972	659.6656039	-4.167324384	48.43181494	663.9838308	-5.099382107	41.9969649	661.8662356	0.192345791	47.61045082	660.5458208	0.240596915	49.61286236	655.8364776	-0.41756337	47.06439154	665.4243261	3.8537479	46.44441011	662.6396268	4.12918092	46.93665602	662.6050399	-0.839852247	49.69644372	655.357982	-9.937154226	50.17339622	663.3048804	-0.886250287	48.56849973	661.8630368	0.576222124	50.22848589	663.7718817	0	0	0	0	1	2	2	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0
52245	Архангельская область	Новодвинск	Новодвинск	г	38082	8117	64.24.49	040.49.15	64.41361111	40.82083333	11715000001	0	1	-2.821373615	47.26236391	152.616021	3.59173487	49.0075257	147.3744209	-1.294916512	45.78404329	152.4071488	2.286969865	46.06829913	148.6328558	2.638591361	42.63198176	149.4738214	2.160048969	45.995774	149.6024709	-0.406422913	46.48809303	148.3808246	0.194574229	47.40621626	151.2381149	0.891446303	47.32886454	149.4982844	1.812471494	49.52638089	143.1354242	0.097369052	48.38043004	146.4134014	-3.569152627	45.59336732	149.8738544	0.347958116	42.75984637	NA	0.295610931	45.59127925	146.2106353	2.109949306	48.11233315	143.6986065	1.721475394	47.19477879	150.7862006	1.698955853	47.71646195	148.2235816	2.37338857	43.82814684	147.0982665	1.669188289	47.98149331	145.9680176	-3.770994089	48.61505984	149.3369006	-1.705687034	48.08595615	148.8207433	0.117267016	49.77811105	150.4425267	0	0	1	2	3	4	5	4	5	5	5	4	3	2	2	3	4	4	3	4	4	4
72322	Брянская область	Новозыбковский район	Новозыбков	г	39725	8269	52.32.12	031.56.00	52.53666667	31.93333333	15720000001	0	1	0.071393193	82.89582987	7740.283399	4.299290561	83.36757512	7735.044751	0.560152565	80.37687386	7738.304295	4.184559354	80.40096726	7735.428998	2.332460463	77.05469039	7735.29847	3.681505978	81.7699791	7735.446244	0.441469938	80.79903817	7736.362878	0.697959228	81.63429713	7738.298917	1.725947285	82.18704172	7735.913302	2.853522433	84.33439215	7731.651507	1.889534614	82.99176331	7732.161157	-1.028444999	79.78148818	7737.615563	2.580285532	78.42085864	NA	0.995793339	80.90277184	7733.836692	4.10519806	82.78277824	7731.468966	3.395125613	83.34178724	7737.997157	3.570701462	83.08909054	7734.740971	3.502243515	79.72288245	7734.610923	2.010864965	82.8536011	7732.2363	-2.128958828	83.38593008	7736.719741	-0.775419312	83.09516556	7736.063265	1.774561149	83.47682611	7737.046675	5	5	5	5	5	5	5	5	4	5	5	4	4	3	4	3	2	2	1	2	3	2
87929	Краснодарский край	Новокубанский район	Новокубанск	г	35173	7716	45.06.14	041.02.51	45.10388889	41.0475	3634101001	0	1	2.19258738	4.491484918	7323.94873	2.169672436	4.341928496	7323.914898	1.779189045	4.285170588	7323.077382	1.457462459	4.220851267	7324.449525	1.401866776	3.402867026	7322.844934	2.294261482	4.235036846	7323.110264	0.960603763	4.191429949	7322.109664	2.244593432	4.963352964	7323.367377	2.399980751	5.400011167	7323.092618	1.445147633	5.267599446	7322.340769	1.694461459	4.281782518	7322.320799	1.538833514	3.020510596	7323.089541	1.055350813	4.118749585	7322.859691	1.831099928	4.807734062	7323.613592	2.290664541	5.100195647	7323.664629	1.236945477	4.193290792	7323.288917	2.485371453	3.845294378	7323.143028	1.953262258	4.137468239	7324.103026	1.937335853	3.515080993	7322.127103	2.874972564	4.061298303	7323.948351	2.652375614	3.810631454	7322.713937	0.956990824	4.709482747	7323.538631	0	0	0	0	0	1	1	1	2	2	3	4	3	3	4	3	3	4	5	4	5	5
143839	Кемеровская область	Новокузнецкий	Новокузнецк	г	551919	122291	53.45.27	087.08.10	53.7575	87.13611111	32731000001	1	0	-0.27062077	30.60437323	5131.72684	1.536320177	40.28265824	5124.357931	-3.61997601	37.3642869	5128.551486	-1.818239798	38.19476637	5125.183694	0.958243115	30.44830692	5126.811281	1.031499828	35.55502555	5128.145601	-3.072236157	37.99013127	5126.348219	0.363931779	33.60815597	5130.741051	-0.855138814	34.70614004	5129.382267	-2.576631264	35.80102743	5117.809551	-2.116196923	34.74825409	5123.143065	-5.404772689	36.59146412	NA	-3.61690774	29.46582115	5124.998961	-0.816517452	35.92205586	5123.444522	2.870213177	37.56839213	5119.370179	-0.824794576	36.3850145	5128.873197	3.380585021	34.18005104	5125.776501	2.817453916	36.58630499	5126.410078	-0.720450858	36.95704545	5117.374504	-8.822413453	37.77019978	5127.007282	-1.788322984	36.73254526	5126.360773	0.255763544	38.75803602	5125.768736	4	4	3	4	3	4	5	4	3	4	4	5	4	3	2	3	2	1	1	2	1	1
153445	Самарская область	Новокуйбышевск	Новокуйбышевск	г	100940	17496	53.05.58	049.56.52	53.09944444	49.94777778	36713000001	0	1	3.252288548	15.0847042	2808.133005	3.879527461	25.94648986	2801.145827	-0.58781504	22.55563562	2805.952086	-0.336018318	22.39751918	2801.812613	3.669349234	16.32563001	2802.581083	4.319487737	19.13117868	2804.534151	-0.8263965	23.29057269	2802.903859	3.408589594	17.59713625	2808.31228	1.28318919	18.8148985	2805.213136	-0.255187604	19.91537649	2793.95459	0.679642605	17.93062795	2800.144865	-2.080791334	20.68972206	2803.525239	-2.134668873	13.99758174	2801.283867	1.841466929	20.45813765	2799.99713	4.321957733	21.83953886	2795.517686	1.428115779	20.71720731	2805.574683	5.59745299	19.07181634	2801.838703	5.372221466	20.50130081	2801.993391	1.348359957	22.37740285	2794.01581	-7.303343398	22.38106899	2803.703448	1.152285462	21.06971698	2802.012128	2.415597421	23.00522729	2802.430473	4	5	5	4	4	4	3	4	3	2	1	0	1	1	0	0	0	0	0	1	1	0
115690	Рязанская область	Пронский район	Новомичуринск	г	16852	2724	54.02.16	039.44.48	54.03777778	39.74666667	61625114001	0	1	1.076450638	57.45164981	8381.073364	4.460711159	64.33867929	8373.181102	-2.179897727	61.0702864	8378.468614	0.618508381	61.76067996	8373.989274	3.026426538	56.08175358	8373.8376	2.212564601	60.83939893	8375.967842	-3.380240547	63.15626613	8375.713813	3.601468986	59.08996415	8378.236903	1.923818972	61.54911206	8376.69437	0.571706933	61.71499308	8366.994714	1.016452311	60.36764181	8371.527879	-2.50857212	60.22427771	8374.808516	-1.482334915	54.36560857	8372.512645	3.135804495	60.90503862	8372.556215	6.904944306	63.49917343	8367.03361	1.032046696	60.29391933	8376.99924	4.967391571	60.5194392	8374.193668	3.363921954	60.07887122	8373.814148	1.826427519	61.86139451	8368.410694	-5.614723194	61.75074658	8374.443607	-1.222979346	61.88943882	8374.395095	2.904375748	63.12065658	8374.646462	2	1	0	0	0	1	1	1	1	1	0	0	0	1	1	2	1	1	2	1	2	1
64699	Тульская область	Город Новомосковск	Новомосковск	г	134901	20230	54.00.40	038.17.27	54.01111111	38.29083333	70724000001	0	1	-0.075799625	97.15554923	9158.016098	4.055164794	103.4903015	9151.59058	-2.427716633	98.49830968	9157.755697	-0.811212954	100.8751687	9152.422382	2.015857327	95.20206943	9153.443395	2.155725884	99.6423631	9153.313632	-1.017045245	101.144093	9153.770186	2.02764601	99.11176684	9156.283723	0.77881383	99.86747293	9155.873199	0.524284336	101.0195796	9146.020737	-0.696983035	99.75191275	9151.026657	-4.096786688	100.0710187	9155.451526	-0.885060514	95.49966543	9151.688664	1.40625343	101.2984975	9150.017576	4.343106935	102.5202391	9146.28558	0.438958975	99.03755596	9156.062687	1.85263192	100.2703355	9152.636905	2.604870819	100.6694081	9152.089606	1.654561979	102.4104736	9148.725693	-5.115112259	100.4494889	9152.875303	-1.96569374	102.0689684	9153.712034	2.644877493	102.8213708	9152.690515	5	4	4	4	4	3	2	1	1	1	0	0	1	1	1	1	2	1	0	0	0	0
41194	Ставропольский край	Кировский район	Новопавловск	г	26221	5429	43.57.27	043.37.55	43.9575	43.63194444	7716000001	0	1	0.152338472	35.0207995	8969.979189	4.884145418	38.70717062	8963.606204	-0.956599941	33.41513125	8969.538189	2.130508064	36.69688045	8964.228955	3.788543405	32.04073457	8966.532942	3.539022657	34.15675146	8966.410928	0.653086489	35.88410652	8964.785806	3.218782072	37.00022687	8969.060082	1.280745766	36.58605856	8968.886998	2.156987381	38.70792999	8958.581822	1.714664669	36.9754176	8965.346526	-3.834692905	34.48523732	8967.707555	1.261932046	31.34175654	8963.634549	3.868833744	37.61766226	8962.722695	4.63935929	37.05994283	8960.376719	0.945279973	35.57163767	8966.346339	3.207730326	37.66522202	8964.332106	4.111100122	36.75357774	8966.14986	3.691436252	38.36029988	8961.639899	-4.245741126	37.59577132	8966.558936	0.748154964	38.22192346	8967.332553	2.013919791	38.88468537	8965.154275	1	2	3	3	3	3	4	5	4	3	4	5	5	5	5	5	4	4	5	5	5	5
108591	Краснодарский край	Город-герой Новороссийск	Новороссийск	г	235632	35550	44.43.25	037.46.07	44.72361111	37.76861111	3720000001	0	1	1.031662337	12.94232834	3088.635868	4.178347354	13.89646591	3086.135691	-0.534482222	12.1605089	3086.987396	0.416253513	11.04465459	3089.783697	0.644960355	7.286892065	3086.972273	2.892567875	12.11114062	3086.984456	0.076748178	12.60547288	3085.593522	0.812376269	12.45563073	3089.236985	0.726736898	13.44477136	3088.380044	1.432189916	13.82703084	3082.889696	1.701828691	14.08249057	3083.732733	-0.005090289	10.20011837	3088.038823	1.353639879	9.607904917	3086.845217	0.383868443	10.90565102	3086.408328	2.96307142	13.24910181	3082.954235	0.841107605	13.34265488	3087.126599	3.291709248	14.4583438	3086.155451	2.107634901	10.32565018	3087.897999	1.456640154	13.02217736	3084.115597	-0.765338392	13.45326146	3088.778059	-1.313776207	13.30700172	3087.380121	3.761290118	12.03978084	3087.757696	0	1	0	0	0	1	0	1	2	1	1	2	3	4	4	3	2	2	1	2	3	4
38743	Новосибирская область	Новосибирск	Новосибирск	г	1618039	311756	55.01.42	082.55.24	55.02833333	82.92333333	50701000001	0	1	-2.058710078	63.30264393	154.7715355	4.354398407	65.04780572	149.5299354	-0.532252975	61.82432331	154.5626633	3.049633403	NA	150.7883703	3.401254899	58.67226178	151.6293358	2.922712506	62.03605402	151.7579854	0.356240624	62.52837304	150.536339	0.957237766	63.44649628	153.3936294	1.654109841	63.36914456	151.6537988	2.575135031	65.56666091	145.2909387	0.86003259	64.42071006	148.5689159	-2.806489089	61.63364734	152.0293689	1.110621654	58.80012639	148.0275777	1.058274468	61.63155926	148.3661498	2.872612844	64.15261317	145.854121	2.484138932	63.23505881	NA	2.461619391	63.75674197	150.379096	3.136052107	59.86842686	149.2537809	2.431851827	64.02177333	148.123532	-3.008330552	64.65533985	151.492415	-0.943023496	64.12623617	150.9762577	0.879930553	65.81839107	152.5980412	3	3	2	3	4	3	3	3	2	1	1	2	3	4	5	5	5	5	4	3	2	3
53290	Оренбургская область	Новотроицк	Новотроицк	г	83380	16673	51.11.47	058.18.06	51.19638889	58.30166667	53720000001	0	1	1.668815088	96.57216422	2609.334723	4.572841185	97.0868051	2606.17137	-0.080396862	94.26816565	2607.620193	1.777009086	95.69048273	2610.045341	0.710092699	90.70040914	2607.0541	3.582475626	95.49340724	2606.917642	1.904894614	96.33961966	2606.838273	3.663028045	95.87282258	2607.965117	2.290761467	97.44906068	2608.293577	1.623370443	97.14996323	2604.343622	2.828013518	96.6834422	2604.19888	1.079473192	94.03611794	2607.481729	1.600641148	93.28689425	2607.689659	1.541426102	93.81452217	2607.166256	4.290927568	96.49247173	2604.225139	1.826755158	96.8657453	2608.106412	3.870448302	96.55934625	2607.096027	2.527511881	94.99131993	2608.523763	2.466699699	95.46564641	2604.018997	0.089096332	97.39535888	2609.732067	-0.094694228	95.06262686	2607.529929	2.892843581	94.88269511	2609.897786	1	2	2	3	3	3	3	3	3	2	1	0	0	0	0	0	1	1	0	1	1	1
130223	Саратовская область	Новоузенский район	Новоузенск	г	15469	3285	50.27.59	048.07.56	50.46638889	48.13222222	63630101001	0	1	-0.295898809	38.80992453	9134.235271	0.783174381	40.34082147	9132.810209	0.536578309	38.89509798	9132.6819	0.245085776	39.7686993	9134.674076	-2.902382421	38.50667189	9131.951064	0.858929897	39.5933085	9133.322112	-1.239081022	40.14964605	9132.278502	1.149976131	38.79254434	9133.644393	0.842736061	40.15091777	9132.484992	-0.314307318	40.18545022	9132.928203	0.042551187	39.17466168	9130.756458	-0.480008838	37.35411818	9132.39359	-1.826915131	38.05597655	9133.638074	0.05026191	40.30540489	9133.224104	1.232546371	39.68078538	9132.34275	-1.801960592	39.40394377	9134.085249	-0.455085205	38.9732097	9133.750744	-0.96200468	39.45794828	9133.019064	0.50009285	38.48043854	9132.108059	0.310282643	38.83291143	9135.048388	0.987488887	38.61296754	9131.689839	-0.486393793	39.93046478	9134.662008	3	3	3	3	3	4	4	4	5	4	5	5	4	3	3	4	3	3	4	5	5	5
84441	Ульяновская область	Новоульяновск	Новоульяновск	г	13903	2484	54.08.41	048.23.28	54.14472222	48.39111111	73715000001	0	1	-1.26153728	81.33608865	5777.934795	1.642488817	81.85072953	5774.771442	-3.010749229	79.03209008	5776.220265	-1.153343281	80.45440716	5778.645413	-2.220259669	75.46433357	5775.654171	NA	80.25733167	5775.517713	-1.025457753	81.10354409	5775.438344	0.732675677	80.63674701	5776.565188	-0.6395909	82.21298511	5776.893648	-1.306981924	81.91388766	5772.943693	-0.102338849	81.44736663	5772.798952	-1.850879175	78.80004236	5776.0818	-1.329711219	78.05081868	5776.289731	-1.388926265	78.5784466	5775.766328	1.360575201	81.25639616	5772.82521	-1.103597209	81.62966973	5776.706483	0.940095935	81.32327068	5775.696098	-0.402840487	79.75524435	5777.123834	-0.463652668	80.22957084	5772.619069	-2.841256035	82.1592833	5778.332138	-3.025046595	79.82655129	5776.13	-0.037508786	79.64661954	5778.497857	5	5	5	4	3	2	3	2	3	2	3	4	4	3	3	4	3	4	5	5	4	4
147413	Свердловская область	Новоуральский городской округ	Новоуральск	г	87992	16148	57.14.50	060.05.44	57.24722222	60.09555556	65752000001	0	1	-0.855562045	68.07156352	426.6107857	2.100060759	75.78370811	419.8474413	-3.943930413	71.28909524	426.2347843	-2.651175126	72.50602329	420.6579288	-0.391951371	NA	420.1677474	-0.210054264	71.96399414	422.3782635	-3.82222879	74.40515379	421.4819344	1.169380771	72.05740512	425.5366248	0.062551694	72.8189263	423.1782938	-1.204251869	72.6965083	414.0252051	-2.215849538	71.73260214	418.0509526	-5.49953741	71.84443456	421.7244646	-4.062515803	67.00763666	420.0294519	0.308613754	72.6877079	418.3363473	4.079495064	75.22907732	413.7257501	-1.804910991	71.20019005	423.7837659	1.255506697	72.33977168	419.8371882	1.527086367	72.47905725	419.3045173	0.120916797	74.48208967	415.0798788	-7.181560327	71.95095814	420.1327303	-3.224630478	73.73990243	421.4472989	1.507578201	75.11367616	421.1582836	1	0	0	0	0	0	1	1	1	2	3	2	3	3	4	3	2	3	2	3	3	3
106000	Чувашская республика	Новочебоксарск	Новочебоксарск	г	126931	25735	56.06.50	047.29.13	56.11388889	47.48694444	97710000001	0	1	-4.155331924	69.44679917	6588.918064	2.257776561	71.19196096	6583.676464	-2.628874821	67.96847854	6588.709192	0.953011557	68.25273439	6584.934899	1.304633053	64.81641701	6585.775865	0.826090661	68.18020926	6585.904514	-1.740381221	68.67252828	6584.682868	-1.139384079	69.59065152	6587.540158	-0.442512005	69.51329979	6585.800328	0.478513185	71.71081614	6579.437467	-1.236589256	70.56486529	6582.715445	-4.903110935	67.77780258	6586.175898	-0.986000192	64.94428162	6582.174106	-1.038347378	67.7757145	6582.512679	0.775990998	70.29676841	6580.00065	0.387517086	69.37921405	6587.088244	0.364997545	69.9008972	6584.525625	1.039430261	66.0125821	6583.40031	0.335229981	70.16592856	6582.270061	-5.104952397	70.79949509	6585.638944	-3.039645342	70.27039141	6585.122787	-1.216691292	71.96254631	6586.74457	1	2	1	2	2	2	1	1	1	0	0	0	1	1	1	0	1	1	2	2	3	3
14886	Ростовская область	Город Новочеркасск	Новочеркасск	г	168766	27330	47.24.43	040.06.15	47.41194444	40.10416667	60727000001	0	1	0.948720852	34.77726497	7964.943249	5.07968527	41.11201726	7958.517731	-1.403196157	36.12002542	7964.682848	0.213307522	38.49688447	7959.349533	3.040377804	32.82378517	7960.370546	3.18024636	37.26407884	7960.240783	0.007475232	38.76580875	7960.697337	3.052166486	36.73348258	7963.210874	1.803334306	37.48918866	7962.80035	1.548804812	38.64129538	7952.947888	0.327537442	37.37362849	7957.953808	-3.072266212	37.69273439	7962.378677	0.139459962	33.12138117	NA	2.430773906	38.92021327	7956.944727	5.367627412	40.14195485	7953.212731	1.463479452	36.65927169	7962.989839	2.877152397	37.89205125	7959.564056	3.629391296	38.29112381	7959.016757	2.679082455	40.03218936	7955.652844	-4.090591783	38.07120466	7959.802454	-0.941173263	39.69068417	7960.639185	3.669397969	40.44308657	7959.617666	4	5	5	5	5	5	5	4	5	5	5	4	4	3	2	1	2	2	2	2	2	3
93447	Ростовская область	Город Новошахтинск	Новошахтинск	г	108782	19400	47.45.28	039.56.11	47.75777778	39.93638889	60730000001	0	1	-0.976659633	86.11586518	8167.75231	4.843981422	87.93543753	8162.325324	-0.412487508	84.52285754	8167.857427	2.42878987	85.4294751	8164.937556	3.303991424	80.99592186	8165.464603	3.606366468	84.14983171	8165.400684	1.660236874	84.72752845	8164.824698	3.366994868	86.94126044	8167.889897	2.66440607	86.7612764	8165.275943	2.113848682	88.70956894	8157.895054	1.693156239	87.19930437	8162.435672	-3.234333233	84.51010612	8165.464083	1.225036595	81.27450673	8161.877894	3.294965154	85.89321874	8160.554023	3.420900101	86.96703129	8158.629046	2.363964564	86.261124	8166.48032	3.699847112	87.43490127	8164.255964	4.097210669	84.39429381	8162.952022	3.907988599	87.30160246	8161.187978	-3.466511796	86.80528749	8164.930538	0.044654296	87.72132127	8164.92893	1.382959598	88.48828986	8165.802445	5	5	4	4	4	5	5	5	5	5	5	5	5	5	4	3	4	4	5	5	5	5
138931	Белгородская область	Новооскольский район	Новый Оскол	г	18932	4148	50.45.38	037.51.53	50.76055556	37.86472222	14735000001	0	1	0.67634489	88.42552165	4024.592477	1.755418079	89.95641859	4023.167415	1.508822008	88.5106951	4023.039106	1.217329474	89.38429642	4025.031282	-1.930138723	88.12226901	4022.30827	1.831173596	89.20890562	4023.679318	-0.266837324	89.76524317	4022.635708	2.12221983	88.40814146	4024.001598	1.81497976	89.76651489	4022.842197	0.657936381	89.80104734	4023.285408	1.014794886	88.7902588	4021.113664	0.49223486	86.9697153	4022.750795	-0.854671432	87.67157367	4023.99528	NA	89.92100201	4023.58131	2.204790069	89.2963825	4022.699956	-0.829716894	89.01954089	4024.442455	0.517158493	88.58880681	4024.10795	0.010239019	89.0735454	4023.37627	1.472336548	88.09603565	4022.465264	1.282526342	88.44850855	4025.405594	1.959732585	88.22856466	4022.047045	0.485849906	89.5460619	4025.019214	2	2	2	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	1
120656	Ямало-Ненецкий автономный округ	Новый Уренгой	Новый Уренгой	г	116938	30096	66.05.02	076.40.52	66.08388889	76.68111111	71956000	1	0	-0.660446752	97.74029044	8168.21928	-0.683361696	97.59073402	8168.185448	-1.073845087	97.53397611	8167.347932	-1.395571673	NA	8168.720075	-1.451167356	96.65167255	8167.115484	-0.558772651	97.48384237	8167.380814	-1.892430369	97.44023547	8166.380214	-0.608440701	98.21215848	8167.637927	-0.453053381	98.64881669	8167.363168	-1.407886499	98.51640497	8166.611319	-1.158572673	97.53058804	8166.59135	-1.314200618	96.26931612	8167.360092	-1.797683319	97.36755511	8167.130241	-1.021934204	98.05653958	8167.884142	-0.562369591	98.34900117	8167.93518	-1.616088655	97.44209631	8167.559467	-0.36766268	97.0940999	8167.413579	-0.899771874	97.38627376	8168.373577	-0.915698279	96.76388651	8166.397654	0.021938432	97.31010382	8168.218901	-0.200658519	97.05943697	8166.984487	-1.896043309	97.95828827	8167.809181	3	4	5	5	5	5	5	4	4	5	5	4	3	4	5	4	5	5	5	5	5	5
48860	Московская область	Ногинский	Ногинск	г	100072	19552	55.51.18	038.26.34	55.855	38.44277778	46751000001	1	0	-0.463619002	5.370707863	9284.146385	2.365189249	13.63763479	9275.562459	-4.443375095	10.03345343	9281.300747	-0.828201761	11.0501415	9276.967477	1.191947607	4.015487856	9277.000596	1.090212605	8.991538812	9279.939873	NA	11.07163885	9278.298796	1.108375048	6.167345521	9282.832019	-1.173460606	9.441115541	9279.83286	-2.021567143	9.831547132	9269.853838	-1.431680796	7.948606389	9275.213679	-4.774127512	9.164714257	9278.151642	-3.586163302	3.059912839	9275.702768	0.377843562	9.194754436	9275.585387	4.008828168	11.44992188	9270.079014	0.076534519	9.275240104	9279.229815	3.500390256	7.480034036	9276.404235	2.679350851	8.919893935	9277.243463	-0.813147624	10.11428155	9270.589108	-7.940080945	10.76770105	9278.939125	-2.139504002	10.08278468	9278.280808	0.479793707	12.28711242	9277.727586	3	2	1	2	2	3	2	2	2	3	2	3	4	4	5	4	4	5	5	5	4	3
